Gene,logFC,logCPM,LR,PValue,FDR
ENSMUSG00000095432,0.123596862,3.793618458,0.893438038,0.34454733,0.489691284
ENSMUSG00000020392,0.082591084,5.555330231,0.892746088,0.344734227,0.489903337
ENSMUSG00000028698,0.25758059,1.899118944,0.892484958,0.344804795,0.489950046
ENSMUSG00000046873,0.094499112,5.222377468,0.891733792,0.345007899,0.49018505
ENSMUSG00000022241,-0.090086545,6.004786952,0.891349488,0.345111871,0.490274187
ENSMUSG00000061477,0.069940035,8.131774542,0.891192507,0.345154354,0.490274187
ENSMUSG00000035539,0.386435757,0.300791195,0.891083674,0.345183811,0.490274187
ENSMUSG00000068523,0.073826697,6.909681332,0.88930637,0.345665344,0.490904471
ENSMUSG00000037605,-0.106820919,5.411561999,0.888445603,0.345898882,0.49118246
ENSMUSG00000037791,-0.084810764,6.144699352,0.888097561,0.345993372,0.49122348
ENSMUSG00000020650,-0.11655229,5.431817179,0.887873968,0.346054093,0.49122348
ENSMUSG00000024294,0.094674959,7.301849386,0.887833403,0.346065111,0.49122348
ENSMUSG00000074398,0.188217071,7.421690601,0.887782412,0.346078962,0.49122348
ENSMUSG00000072601,0.207580594,8.303844351,0.887529256,0.346147735,0.491267442
ENSMUSG00000029090,0.263474724,2.352803514,0.886749159,0.346359778,0.491514706
ENSMUSG00000035575,0.084848227,6.290247919,0.885195768,0.346782538,0.492060909
ENSMUSG00000093908,0.275807444,1.205970944,0.884633232,0.346935807,0.492224645
ENSMUSG00000030695,0.080175984,9.979121451,0.883347947,0.34728634,0.492646623
ENSMUSG00000104125,0.512192894,0.16777882,0.883264755,0.347309046,0.492646623
ENSMUSG00000073155,0.088760047,4.814338,0.882862869,0.34741876,0.492748467
ENSMUSG00000103636,0.395494831,0.092912373,0.881969267,0.34766288,0.492952257
ENSMUSG00000018362,0.110403898,6.464830187,0.881879749,0.347687348,0.492952257
ENSMUSG00000015094,-0.326502215,0.285689208,0.88183896,0.347698497,0.492952257
ENSMUSG00000033306,-0.082416025,7.084285172,0.881341442,0.347834532,0.492952257
ENSMUSG00000031987,-0.084993732,6.066988887,0.881306361,0.347844127,0.492952257
ENSMUSG00000062248,0.138513195,4.950983372,0.881260309,0.347856723,0.492952257
ENSMUSG00000039159,0.108695839,6.134331263,0.881253102,0.347858695,0.492952257
ENSMUSG00000029012,0.154275932,3.807846705,0.881143148,0.347888772,0.492952257
ENSMUSG00000076435,0.110093729,5.17885888,0.881088124,0.347903824,0.492952257
ENSMUSG00000086216,0.102302143,4.567867802,0.880744246,0.347997917,0.493031826
ENSMUSG00000032105,0.217450075,2.083117528,0.880234759,0.348137389,0.49317566
ENSMUSG00000066042,0.215331183,2.642084998,0.87942137,0.34836021,0.493437525
ENSMUSG00000022833,0.208531339,2.711929251,0.877770928,0.348812932,0.494024941
ENSMUSG00000020721,0.091706204,5.68252895,0.876447217,0.349176608,0.494486128
ENSMUSG00000102912,-0.141458402,3.165091634,0.876143457,0.349260136,0.494550525
ENSMUSG00000099478,0.193875776,1.794189362,0.875908475,0.349324769,0.494588158
ENSMUSG00000030134,-0.225215866,1.459136307,0.875310373,0.349489356,0.494719173
ENSMUSG00000022329,-0.13118043,4.220120682,0.875295541,0.349493438,0.494719173
ENSMUSG00000070461,-0.135211375,3.328860397,0.874622597,0.349678749,0.494927578
ENSMUSG00000005882,-0.123882837,4.510383831,0.873889767,0.349880703,0.495159492
ENSMUSG00000063972,-0.251738576,2.758621568,0.873618907,0.349955387,0.495211259
ENSMUSG00000024097,-0.099911916,6.478458861,0.873455435,0.350000471,0.495221135
ENSMUSG00000039000,-0.099661229,5.844954844,0.872462981,0.350274353,0.495554701
ENSMUSG00000024610,0.191925911,8.833365641,0.871867434,0.350438842,0.495733449
ENSMUSG00000044847,0.109162754,3.913328753,0.871666755,0.350494293,0.495757928
ENSMUSG00000003721,0.102619109,4.45363583,0.871469932,0.35054869,0.49578091
ENSMUSG00000053774,0.126854832,5.500664121,0.870993806,0.350680328,0.495913117
ENSMUSG00000058546,0.073575622,7.797395266,0.870325339,0.350865257,0.496120648
ENSMUSG00000053746,-0.167695303,2.582644533,0.869354202,0.351134155,0.496446853
ENSMUSG00000023960,-0.320981588,1.918239261,0.869040688,0.351221024,0.496491763
ENSMUSG00000032737,0.112104686,5.847096219,0.868963823,0.351242326,0.496491763
ENSMUSG00000057342,-0.089949325,5.733172549,0.868782514,0.351292581,0.496508796
ENSMUSG00000074735,-0.296254685,1.194942404,0.868413353,0.351394934,0.496599453
ENSMUSG00000028383,0.108332847,5.767911083,0.866339591,0.351970662,0.497312504
ENSMUSG00000015202,-0.108295786,4.967312688,0.866262299,0.351992145,0.497312504
ENSMUSG00000000805,-0.16687228,9.168781969,0.866182627,0.352014291,0.497312504
ENSMUSG00000030446,0.309451028,1.351806872,0.86584358,0.352108557,0.49739161
ENSMUSG00000031878,0.086330323,5.32216854,0.865151042,0.352301212,0.497578079
ENSMUSG00000007656,-0.078653486,6.268860425,0.86509383,0.352317135,0.497578079
ENSMUSG00000029463,-0.173680332,2.681940547,0.864684788,0.352430999,0.497618498
ENSMUSG00000031231,0.092433619,6.223517747,0.864586983,0.352458233,0.497618498
ENSMUSG00000004661,-0.139656181,3.703465733,0.864578394,0.352460624,0.497618498
ENSMUSG00000038633,-0.074096061,7.397397987,0.86398402,0.352626188,0.497798169
ENSMUSG00000020397,-0.098787861,4.470645214,0.862587507,0.353015608,0.498293781
ENSMUSG00000064343,-0.343749612,1.313324402,0.862304485,0.353094601,0.49830387
ENSMUSG00000060336,0.239667271,2.417687025,0.862287143,0.353099441,0.49830387
ENSMUSG00000042389,0.169106709,3.035727442,0.86214573,0.35313892,0.498305473
ENSMUSG00000073481,0.083071781,5.860351785,0.861969295,0.353188185,0.498320882
ENSMUSG00000039842,0.183466756,3.759211589,0.861775407,0.353242333,0.498343179
ENSMUSG00000003378,0.340831222,0.767146502,0.861427197,0.353339609,0.498426306
ENSMUSG00000071646,-0.07665879,7.020278281,0.861088593,0.353434236,0.498505679
ENSMUSG00000030546,-0.390219515,0.96605599,0.860336625,0.353644507,0.498697338
ENSMUSG00000022841,-0.073001011,7.811306389,0.860328193,0.353646865,0.498697338
ENSMUSG00000022751,-0.16240708,3.350602054,0.860085676,0.353714717,0.498726939
ENSMUSG00000028019,0.104284953,5.577072,0.85997886,0.353744608,0.498726939
ENSMUSG00000036299,0.09415475,5.715848506,0.858404724,0.354185504,0.499294371
ENSMUSG00000030560,0.087655365,9.949954567,0.857828772,0.354347008,0.499467866
ENSMUSG00000057396,0.283388237,2.12630139,0.857355546,0.354479783,0.499587352
ENSMUSG00000034297,-0.075040198,6.937274926,0.857252652,0.354508661,0.499587352
ENSMUSG00000025077,0.106783998,4.251480817,0.856603477,0.354690933,0.499790022
ENSMUSG00000028029,0.097279572,5.003065049,0.856127108,0.354824767,0.499860934
ENSMUSG00000036138,0.074218996,7.224591933,0.856097788,0.354833007,0.499860934
ENSMUSG00000085328,0.106160096,4.883376172,0.856013673,0.354856647,0.499860934
ENSMUSG00000029705,0.077729901,6.50889788,0.855389814,0.355032043,0.500007264
ENSMUSG00000071454,-0.109374319,4.370490775,0.855370499,0.355037476,0.500007264
ENSMUSG00000057193,-0.097068741,6.077454931,0.854918418,0.355164654,0.500132176
ENSMUSG00000104488,-0.282320417,1.488679849,0.853939524,0.355440249,0.500466032
ENSMUSG00000027531,0.090735134,5.757290588,0.853709852,0.355504953,0.500496197
ENSMUSG00000020571,0.121591113,8.527289627,0.8535901,0.355538696,0.500496197
ENSMUSG00000022022,0.185709452,2.691020174,0.852948376,0.355719593,0.500696613
ENSMUSG00000025198,0.086132874,5.611659448,0.852741518,0.355777931,0.500724495
ENSMUSG00000061825,0.182696802,2.360222295,0.852453454,0.355859193,0.500778326
ENSMUSG00000027438,-0.294348852,1.629753146,0.852194626,0.355932229,0.500778326
ENSMUSG00000028999,0.108909445,4.258190404,0.852174582,0.355937886,0.500778326
ENSMUSG00000058360,-0.203609349,1.727219668,0.852059696,0.355970312,0.500778326
ENSMUSG00000013858,-0.080306417,7.074893748,0.851214532,0.356208979,0.501059844
ENSMUSG00000030309,0.179822425,2.672084104,0.851074934,0.356248422,0.501061092
ENSMUSG00000030611,-0.126954518,3.786126974,0.850339508,0.35645631,0.501215295
ENSMUSG00000074149,-0.301072821,0.527421471,0.850336865,0.356457058,0.501215295
ENSMUSG00000026694,0.15043013,4.244636698,0.850277808,0.356473759,0.501215295
ENSMUSG00000104503,-0.301865897,0.550281809,0.849230525,0.35677011,0.501577709
ENSMUSG00000090230,-0.332555764,0.762946906,0.848848619,0.356878262,0.501675489
ENSMUSG00000022325,0.209104021,3.279151677,0.848031898,0.357109701,0.501946536
ENSMUSG00000055041,-0.136007177,3.64832576,0.847843536,0.357163108,0.501967313
ENSMUSG00000012640,0.10268756,5.65839741,0.847402627,0.357288162,0.502088771
ENSMUSG00000014164,-0.219695008,2.374923836,0.846124761,0.357650941,0.502544235
ENSMUSG00000037503,0.064737384,8.62857767,0.845489798,0.357831391,0.502697611
ENSMUSG00000003970,-0.067749544,9.098687243,0.84546846,0.357837457,0.502697611
ENSMUSG00000038349,-0.343175493,2.021744977,0.844471057,0.358121169,0.503041798
ENSMUSG00000004032,-0.214897056,2.09684291,0.844306789,0.358167925,0.503053102
ENSMUSG00000043740,-0.319892649,1.637277958,0.844097854,0.358227407,0.503082275
ENSMUSG00000025245,0.116401424,4.417353904,0.843815646,0.35830777,0.503140764
ENSMUSG00000051650,0.197601433,2.168531864,0.842894175,0.358570345,0.503402661
ENSMUSG00000029918,0.104947093,4.821926886,0.842787667,0.358600712,0.503402661
ENSMUSG00000032307,-0.089894613,5.601231163,0.84268879,0.358628906,0.503402661
ENSMUSG00000031865,0.073004983,7.525776147,0.842617564,0.358649218,0.503402661
ENSMUSG00000086890,0.105906885,4.072935485,0.842297561,0.358740493,0.503476398
ENSMUSG00000074783,-0.405473011,0.051458084,0.841116153,0.359077746,0.503895301
ENSMUSG00000027680,0.098577492,6.22537593,0.840361228,0.35929348,0.504143604
ENSMUSG00000038690,-0.089874187,6.348569191,0.839735156,0.359472527,0.504340383
ENSMUSG00000085030,0.412942423,0.051319021,0.839586424,0.359515081,0.504345638
ENSMUSG00000092545,-0.182036593,2.447429292,0.838630301,0.359788799,0.504675147
ENSMUSG00000034118,-0.174972496,3.182432751,0.837885613,0.360002187,0.504893039
ENSMUSG00000097328,-0.114738289,4.450361972,0.837817071,0.360021837,0.504893039
ENSMUSG00000027115,0.165891436,3.622879861,0.83749507,0.360114166,0.50496803
ENSMUSG00000032519,-0.148004383,4.186610163,0.835610022,0.360655333,0.505658461
ENSMUSG00000033033,0.208699719,2.077390346,0.83549539,0.360688278,0.505658461
ENSMUSG00000024581,-0.083962216,6.345832416,0.835272886,0.360752237,0.505658461
ENSMUSG00000025873,-0.077514491,5.859044738,0.835238312,0.360762177,0.505658461
ENSMUSG00000000538,0.090656428,5.534702928,0.834198639,0.361061252,0.505898337
ENSMUSG00000024338,-0.085306989,6.645244865,0.834141143,0.361077801,0.505898337
ENSMUSG00000031125,0.475077457,0.555861344,0.834082309,0.361094737,0.505898337
ENSMUSG00000027223,-0.415940399,0.882457037,0.834040886,0.361106661,0.505898337
ENSMUSG00000055676,0.284397819,0.83218436,0.833966928,0.361127953,0.505898337
ENSMUSG00000043391,-0.152453608,4.896134341,0.833405979,0.3612895,0.506037117
ENSMUSG00000030255,-0.199490135,2.732702215,0.833352542,0.361304895,0.506037117
ENSMUSG00000039047,-0.077481549,5.75124426,0.833009785,0.36140366,0.506120901
ENSMUSG00000044148,0.083345872,5.581336422,0.83271209,0.36148947,0.506186527
ENSMUSG00000091618,0.40442361,0.003308129,0.832443374,0.361566952,0.5062291
ENSMUSG00000063052,-0.104583664,4.404343528,0.832336484,0.361597779,0.5062291
ENSMUSG00000086967,-0.283403535,0.879357955,0.831027567,0.361975566,0.506703409
ENSMUSG00000027288,-0.071193791,7.881174574,0.830542579,0.362115684,0.506821561
ENSMUSG00000097571,0.363901031,0.35628399,0.830465476,0.362137966,0.506821561
ENSMUSG00000087135,-0.163252098,3.352799509,0.830262971,0.362196499,0.506848897
ENSMUSG00000008604,0.076491369,5.853833874,0.829776227,0.362337243,0.506949068
ENSMUSG00000102496,-0.361493518,0.614811603,0.82971801,0.362354082,0.506949068
ENSMUSG00000061286,0.109112194,5.004958742,0.829610758,0.362385107,0.506949068
ENSMUSG00000032417,0.371522365,0.589644734,0.828756821,0.362632254,0.507240208
ENSMUSG00000090817,0.190716952,1.91714048,0.828000608,0.362851312,0.507491999
ENSMUSG00000070873,-0.089519754,7.601107928,0.827829779,0.362900823,0.507506628
ENSMUSG00000002660,-0.108182227,4.475790805,0.827671926,0.362946581,0.507516006
ENSMUSG00000097779,0.240363796,1.510048612,0.827037168,0.363130664,0.507718786
ENSMUSG00000014606,0.071962978,6.733906321,0.826677357,0.363235069,0.507757056
ENSMUSG00000027091,-0.072664524,6.07544333,0.82667354,0.363236176,0.507757056
ENSMUSG00000021048,-0.112520979,5.750001258,0.826068143,0.363411936,0.507941299
ENSMUSG00000031642,0.252519524,2.520722314,0.825950348,0.363446148,0.507941299
ENSMUSG00000071662,0.086004241,5.570281831,0.825714572,0.36351464,0.507982393
ENSMUSG00000014444,-0.066425375,8.1028531,0.825246811,0.363650574,0.508117714
ENSMUSG00000029634,-0.077505854,6.291693277,0.82497394,0.363729905,0.508173924
ENSMUSG00000026404,-0.155146415,3.062583471,0.824753372,0.363794047,0.508208904
ENSMUSG00000089197,-0.30628145,1.042908593,0.823840694,0.364059625,0.508525246
ENSMUSG00000087515,-0.310372023,0.825640091,0.82341964,0.364182237,0.508641843
ENSMUSG00000019718,0.331496585,0.449336354,0.823217659,0.364241075,0.508669354
ENSMUSG00000037348,-0.11023615,5.199114454,0.822972081,0.36431263,0.508714617
ENSMUSG00000006191,-0.145660113,3.715948606,0.822469572,0.364459109,0.508833763
ENSMUSG00000104208,0.07233445,7.082477495,0.822410746,0.364476262,0.508833763
ENSMUSG00000041355,-0.097689273,6.17133015,0.821872585,0.364633234,0.508976036
ENSMUSG00000020409,0.088273016,5.848126904,0.821738041,0.364672493,0.508976036
ENSMUSG00000030982,0.073253799,6.923390025,0.821658643,0.364695664,0.508976036
ENSMUSG00000020048,0.10877036,10.11104444,0.821302813,0.364799529,0.509055367
ENSMUSG00000030091,-0.077616248,7.819121417,0.82119555,0.364830847,0.509055367
ENSMUSG00000017747,0.12019754,4.092683207,0.820612155,0.365001247,0.509238454
ENSMUSG00000047810,0.077451165,7.426928569,0.819714244,0.365263727,0.509549957
ENSMUSG00000020728,0.322819099,1.209507874,0.817949923,0.365780243,0.510215739
ENSMUSG00000027935,0.184969854,2.153770186,0.817803817,0.365823062,0.510220703
ENSMUSG00000014592,-0.190234047,2.704311613,0.816168292,0.366302854,0.510835057
ENSMUSG00000025402,0.284647261,5.464211365,0.814866855,0.366685264,0.511313487
ENSMUSG00000074978,-0.311733141,0.367692489,0.814581723,0.366769121,0.511375549
ENSMUSG00000022148,0.295444065,1.122069232,0.814310363,0.366848951,0.511431986
ENSMUSG00000020287,-0.124846205,4.113845058,0.814025304,0.366932838,0.511494064
ENSMUSG00000052812,-0.131259859,4.427141319,0.813693405,0.367030543,0.511574283
ENSMUSG00000031410,-0.35273021,0.823921928,0.813562417,0.367069113,0.511574283
ENSMUSG00000028893,0.140414771,4.865727865,0.811740208,0.367606257,0.512267952
ENSMUSG00000023805,0.074170578,6.715335453,0.811354875,0.367719985,0.512334953
ENSMUSG00000021133,-0.096699187,7.207984058,0.811310168,0.367733182,0.512334953
ENSMUSG00000044469,0.332554165,1.639308159,0.811068332,0.367804587,0.512366789
ENSMUSG00000062861,-0.15249698,3.246774171,0.81096574,0.367834883,0.512366789
ENSMUSG00000039096,-0.211346016,2.81754831,0.810615055,0.367938472,0.512456155
ENSMUSG00000021607,0.111281012,4.795376767,0.809934843,0.368139515,0.512681219
ENSMUSG00000034947,0.07659893,7.009127833,0.808824959,0.36846788,0.513083529
ENSMUSG00000070737,0.147600548,3.202199504,0.808537216,0.368553077,0.513131478
ENSMUSG00000027937,-0.085036061,5.210106948,0.808441975,0.368581283,0.513131478
ENSMUSG00000005107,-0.156244779,3.290910842,0.807989616,0.368715289,0.513263057
ENSMUSG00000027104,0.078672876,5.686638547,0.807587002,0.368834617,0.513349623
ENSMUSG00000026986,-0.379638008,0.638913628,0.80746535,0.368870683,0.513349623
ENSMUSG00000037531,-0.108225561,4.99029873,0.807380041,0.368895978,0.513349623
ENSMUSG00000024018,0.082949966,4.962865801,0.807210011,0.3689464,0.513359463
ENSMUSG00000090038,-0.121977394,3.787549195,0.807089806,0.368982052,0.513359463
ENSMUSG00000022952,-0.069393824,8.694333389,0.80690157,0.369037891,0.513382191
ENSMUSG00000026925,-0.07694695,5.594519873,0.806600595,0.369127198,0.513451468
ENSMUSG00000024319,0.079274845,6.098716561,0.805599604,0.369424436,0.513809928
ENSMUSG00000041842,-0.28663673,0.799183206,0.805302745,0.36951265,0.513877624
ENSMUSG00000002228,0.132522241,4.385911244,0.80514158,0.369560554,0.513889253
ENSMUSG00000035234,0.145072979,3.040956547,0.804580412,0.36972742,0.514066284
ENSMUSG00000086016,-0.13092389,3.540598004,0.802815753,0.370252837,0.514741749
ENSMUSG00000003868,-0.12031847,5.299954047,0.802292166,0.370408932,0.514903677
ENSMUSG00000004980,0.069340626,9.384335317,0.802038908,0.370484468,0.514953598
ENSMUSG00000027014,-0.111872413,5.128969404,0.800840202,0.370842281,0.515395818
ENSMUSG00000063358,0.068082464,7.89013009,0.800656436,0.370897179,0.515416994
ENSMUSG00000056888,0.108946268,6.069111814,0.800097923,0.371064094,0.515593816
ENSMUSG00000014245,0.208924538,2.637780596,0.799914274,0.371119001,0.515614982
ENSMUSG00000064254,0.159490938,3.088838316,0.798344088,0.371588922,0.516212681
ENSMUSG00000026696,0.108272463,6.107942875,0.797770267,0.37176086,0.516396338
ENSMUSG00000044712,0.088239346,6.506099157,0.797081364,0.371967429,0.516628055
ENSMUSG00000090246,-0.156646738,2.80026737,0.796250545,0.372216764,0.516913882
ENSMUSG00000023826,-0.196823405,3.267484295,0.795962677,0.372303211,0.516913882
ENSMUSG00000060591,-0.141929145,3.632119045,0.795908741,0.372319411,0.516913882
ENSMUSG00000039501,0.085181496,6.916083658,0.795865759,0.372332321,0.516913882
ENSMUSG00000037344,-0.087433614,4.907419257,0.793436957,0.373062884,0.517863854
ENSMUSG00000085754,0.099320926,4.97583261,0.79325261,0.373118416,0.517863854
ENSMUSG00000089711,0.261034731,1.746360251,0.793193818,0.373136129,0.517863854
ENSMUSG00000036940,-0.077473549,5.789314577,0.793011362,0.373191106,0.517882991
ENSMUSG00000022016,-0.089194406,5.635018382,0.79283647,0.373243815,0.517882991
ENSMUSG00000028898,-0.111418157,4.963997665,0.79275137,0.373269466,0.517882991
ENSMUSG00000028822,0.067702367,7.356013872,0.791496011,0.373648148,0.518353045
ENSMUSG00000066036,-0.071664042,8.257748866,0.790927527,0.373819809,0.518458342
ENSMUSG00000103220,-0.359950322,0.10698885,0.790906382,0.373826196,0.518458342
ENSMUSG00000041264,0.138677553,5.366310068,0.790744568,0.373875079,0.518458342
ENSMUSG00000071252,-0.286905429,1.300418746,0.790716285,0.373883624,0.518458342
ENSMUSG00000036513,-0.090721815,4.58373341,0.789602777,0.374220264,0.51882021
ENSMUSG00000023235,0.223596392,1.545027389,0.789479409,0.374257587,0.51882021
ENSMUSG00000021057,0.175990588,4.526804608,0.789457063,0.374264348,0.51882021
ENSMUSG00000022419,-0.088227377,6.892986309,0.787994337,0.374707284,0.519356218
ENSMUSG00000025532,-0.096421018,4.596186038,0.787916295,0.374730937,0.519356218
ENSMUSG00000056370,-0.325096989,0.930930113,0.787704848,0.374795032,0.519389661
ENSMUSG00000004268,-0.085239774,5.596507222,0.787025538,0.375001056,0.519619759
ENSMUSG00000041189,-0.252765384,1.029420212,0.786697673,0.375100548,0.51970221
ENSMUSG00000075266,0.330779928,1.555558987,0.786146317,0.375267944,0.519878713
ENSMUSG00000102811,-0.276685679,0.423237509,0.785674605,0.375411243,0.520021798
ENSMUSG00000035900,-0.168786521,7.473239984,0.784971838,0.375624875,0.52026227
ENSMUSG00000102869,-0.120226271,3.816198603,0.784134961,0.375879498,0.520559458
ENSMUSG00000024999,-0.158403876,4.608544187,0.783389056,0.376106646,0.520818537
ENSMUSG00000038872,-0.145936684,4.84169217,0.783180475,0.376170199,0.520851045
ENSMUSG00000066900,0.091745154,5.971319827,0.782834444,0.376275665,0.520941573
ENSMUSG00000027710,-0.093716769,5.139019854,0.781321019,0.37673743,0.521525313
ENSMUSG00000038065,0.253821541,1.469850792,0.780839866,0.376884402,0.521648518
ENSMUSG00000020152,-0.063430776,9.904388237,0.780766863,0.376906708,0.521648518
ENSMUSG00000029068,-0.073339842,7.364353067,0.779962809,0.377152514,0.521891116
ENSMUSG00000102700,-0.134705449,3.698948716,0.779930787,0.377162308,0.521891116
ENSMUSG00000046862,-0.120692195,4.3304083,0.779748444,0.377218085,0.521912726
ENSMUSG00000029221,-0.077404064,5.939022225,0.777675438,0.377853018,0.522735556
ENSMUSG00000020901,0.085659203,7.880808098,0.776926792,0.378082687,0.522997616
ENSMUSG00000104060,-0.144191594,3.384017501,0.775408025,0.378549219,0.523582999
ENSMUSG00000044636,-0.228127769,2.252459837,0.775286949,0.378586445,0.523582999
ENSMUSG00000103638,0.417087961,-0.016050948,0.775101923,0.378643345,0.52358993
ENSMUSG00000056899,-0.404396521,0.110740285,0.775008646,0.378672034,0.52358993
ENSMUSG00000024831,-0.120329231,3.779450663,0.774076801,0.378958809,0.52393071
ENSMUSG00000028771,0.087937076,9.499679293,0.772793855,0.379354136,0.524421482
ENSMUSG00000035596,-0.082347042,6.65735304,0.772525755,0.379436822,0.524433532
ENSMUSG00000102610,-0.207574935,2.004145276,0.772468555,0.379454467,0.524433532
ENSMUSG00000041417,-0.069506002,6.991601863,0.772373105,0.379483913,0.524433532
ENSMUSG00000020680,0.084135582,6.562579978,0.772199306,0.379537538,0.524451871
ENSMUSG00000026571,0.132036374,4.757030264,0.772004637,0.379597615,0.524479121
ENSMUSG00000020495,0.092123409,5.009865654,0.771395705,0.379785626,0.524683108
ENSMUSG00000041609,0.235485416,1.763996914,0.771179154,0.379852519,0.524692245
ENSMUSG00000002625,0.099200397,5.146152475,0.771095349,0.379878411,0.524692245
ENSMUSG00000004947,0.112989232,3.941801001,0.770982239,0.37991336,0.524692245
ENSMUSG00000028670,-0.083972606,6.952342429,0.770058451,0.380198971,0.525030902
ENSMUSG00000042359,-0.448546042,-0.121236528,0.76986278,0.380259506,0.525058706
ENSMUSG00000019087,0.060939528,8.580572533,0.769426886,0.380394408,0.525189178
ENSMUSG00000030823,0.169288073,2.289829096,0.768323753,0.380736113,0.525605112
ENSMUSG00000033364,0.116104407,5.253811851,0.767617576,0.380955085,0.525851544
ENSMUSG00000029003,0.129569956,3.834796966,0.767330284,0.38104422,0.525918721
ENSMUSG00000044167,0.102664793,4.836056583,0.766835391,0.381197833,0.526074869
ENSMUSG00000040952,-0.071353526,7.671900971,0.765925187,0.381480588,0.526409186
ENSMUSG00000001630,-0.15166043,4.550595468,0.765776313,0.381526864,0.526417148
ENSMUSG00000079293,-0.16666967,9.349270381,0.764437178,0.381943476,0.526936032
ENSMUSG00000044674,0.143243783,4.463875402,0.764300422,0.381986058,0.52693884
ENSMUSG00000020484,-0.066977076,8.847411086,0.76410561,0.382046729,0.526966598
ENSMUSG00000025393,-0.063243931,9.76129783,0.763599344,0.382204459,0.527128213
ENSMUSG00000026942,-0.100104511,4.678268438,0.762489129,0.382550677,0.527512552
ENSMUSG00000013419,0.296003976,0.599570885,0.762355642,0.382592334,0.527512552
ENSMUSG00000027108,0.081180414,6.018581487,0.762315372,0.382604903,0.527512552
ENSMUSG00000086506,0.258861347,1.781418983,0.762066147,0.3826827,0.527517482
ENSMUSG00000035735,0.114003989,4.791436536,0.762043853,0.38268966,0.527517482
ENSMUSG00000025875,-0.115531207,4.014768406,0.761641948,0.382815167,0.527634523
ENSMUSG00000021932,-0.083509987,5.45557233,0.76139626,0.38289192,0.527666935
ENSMUSG00000056234,-0.086319384,7.673139983,0.76130675,0.382919888,0.527666935
ENSMUSG00000031129,0.131200735,4.215324167,0.760954687,0.383029921,0.527762601
ENSMUSG00000030522,-0.096383216,6.165799437,0.760626022,0.383132682,0.527848228
ENSMUSG00000035692,0.300940481,0.831673997,0.760429031,0.383194292,0.527849624
ENSMUSG00000045730,0.290951194,6.927249275,0.76036306,0.383214928,0.527849624
ENSMUSG00000037971,-0.109104675,4.204480998,0.759586777,0.383457871,0.528128284
ENSMUSG00000045598,0.149276048,3.194071645,0.758885096,0.383677654,0.528374991
ENSMUSG00000072660,0.307314863,0.79098743,0.758752618,0.38371917,0.528376174
ENSMUSG00000051851,-0.229226885,1.046168085,0.758385179,0.38383435,0.52843722
ENSMUSG00000032372,-0.365174424,0.289066813,0.758257376,0.383874423,0.52843722
ENSMUSG00000020697,-0.093686809,5.229085587,0.758222093,0.383885488,0.52843722
ENSMUSG00000027809,0.076189718,5.965976246,0.758052765,0.383938593,0.528454348
ENSMUSG00000030780,-0.116538278,4.803977776,0.757920673,0.383980027,0.528455409
ENSMUSG00000050732,-0.069682679,6.970589518,0.757356856,0.384156956,0.528642926
ENSMUSG00000029156,-0.08132263,4.889017252,0.756873396,0.38430876,0.528795833
ENSMUSG00000100455,0.335302223,0.880251741,0.756596586,0.384395715,0.528814673
ENSMUSG00000063234,-0.402456898,0.568141794,0.756570748,0.384403833,0.528814673
ENSMUSG00000060166,0.091314115,5.16595024,0.756420063,0.384451182,0.528823832
ENSMUSG00000029860,-0.084558726,8.049632237,0.756216846,0.38451505,0.52883076
ENSMUSG00000042784,-0.273679486,0.986200443,0.756145101,0.384537602,0.52883076
ENSMUSG00000026452,-0.33391139,0.911758934,0.755834454,0.384635272,0.528909109
ENSMUSG00000021975,0.113232507,4.549473724,0.755690246,0.384680624,0.528915508
ENSMUSG00000061118,-0.11839022,3.72030255,0.755359527,0.38478466,0.529002585
ENSMUSG00000030045,-0.099110566,4.711009704,0.755199303,0.384835077,0.529015936
ENSMUSG00000014503,0.120352091,4.555197373,0.753899999,0.38524427,0.529522426
ENSMUSG00000091845,0.216187053,1.682134987,0.752777553,0.385598264,0.529952943
ENSMUSG00000017734,0.217008861,1.673471046,0.752398364,0.385717955,0.530061388
ENSMUSG00000032897,-0.085978363,5.280689293,0.751967027,0.385854172,0.530192516
ENSMUSG00000091366,-0.28745777,1.9129416,0.751797486,0.385907732,0.530210052
ENSMUSG00000031320,0.068019868,8.883218008,0.750096829,0.386445576,0.530892886
ENSMUSG00000087371,-0.333776346,0.490946714,0.74951547,0.386629679,0.531089664
ENSMUSG00000030265,-0.087998788,5.986742027,0.749189637,0.386732918,0.531175333
ENSMUSG00000038797,0.218188114,1.360939679,0.748825225,0.386848427,0.531277835
ENSMUSG00000020368,0.072609696,9.609798239,0.748358906,0.386996309,0.531384315
ENSMUSG00000097412,0.107041684,7.960009478,0.748322881,0.387007737,0.531384315
ENSMUSG00000026103,-0.073752482,7.790922769,0.747712593,0.387201405,0.531594069
ENSMUSG00000024054,0.07943703,6.705178217,0.747469893,0.387278462,0.531639839
ENSMUSG00000021061,-0.262877413,1.620735029,0.747349929,0.387316558,0.531639839
ENSMUSG00000050064,0.355766788,0.175033056,0.74710083,0.38739568,0.531692287
ENSMUSG00000041028,0.064675972,7.691465054,0.746943863,0.38744555,0.53170458
ENSMUSG00000044060,-0.157410199,3.250287481,0.7457339,0.387830274,0.532176353
